2, 960, Note_on_c, 0, 76, 71
2, 1200, Note_off_c, 0, 76, 0
2, 1200, Note_on_c, 0, 75, 38
2, 1440, Note_off_c, 0, 75, 0
2, 1440, Note_on_c, 0, 76, 57
2, 1680, Note_off_c, 0, 76, 0
2, 1680, Note_on_c, 0, 75, 70
2, 1920, Note_off_c, 0, 75, 0
2, 1920, Note_on_c, 0, 76, 76
2, 2160, Note_off_c, 0, 76, 0
2, 2160, Note_on_c, 0, 71, 76
2, 2400, Note_off_c, 0, 71, 0
2, 2400, Note_on_c, 0, 74, 76
2, 2640, Note_off_c, 0, 74, 0
2, 2640, Note_on_c, 0, 72, 83
2, 2880, Note_off_c, 0, 72, 0
2, 2880, Note_on_c, 0, 69, 89
2, 2880, Sequencer_specific, 4, 5, 15, 15, 2
2, 2880, Note_on_c, 0, 45, 64
2, 3120, Note_off_c, 0, 45, 0
2, 3120, Note_on_c, 0, 52, 64
2, 3360, Note_off_c, 0, 52, 0
2, 3360, Note_on_c, 0, 57, 70
2, 3600, Note_off_c, 0, 69, 0
2, 3600, Note_off_c, 0, 57, 0
2, 3600, Note_on_c, 0, 60, 76
2, 3840, Note_off_c, 0, 60, 0
2, 3840, Note_on_c, 0, 64, 76
2, 4080, Note_off_c, 0, 64, 0
2, 4080, Note_on_c, 0, 69, 76
2, 4320, Note_off_c, 0, 69, 0
2, 4320, Note_on_c, 0, 71, 83
2, 4320, Sequencer_specific, 4, 5, 15, 15, 2
2, 4320, Note_on_c, 0, 40, 64
2, 4560, Note_off_c, 0, 40, 0
2, 4560, Note_on_c, 0, 52, 64
2, 4800, Note_off_c, 0, 52, 0
2, 4800, Note_on_c, 0, 56, 70
2, 5040, Note_off_c, 0, 71, 0
2, 5040, Note_off_c, 0, 56, 0
2, 5040, Note_on_c, 0, 64, 76
2, 5280, Note_off_c, 0, 64, 0
2, 5280, Note_on_c, 0, 68, 76
2, 5520, Note_off_c, 0, 68, 0
2, 5520, Note_on_c, 0, 71, 76
2, 5760, Note_off_c, 0, 71, 0
2, 5760, Note_on_c, 0, 72, 83
2, 5760, Note_on_c, 0, 45, 64
2, 6000, Note_off_c, 0, 45, 0
2, 6000, Note_on_c, 0, 52, 70
2, 6240, Note_off_c, 0, 52, 0
2, 6240, Note_on_c, 0, 57, 76
2, 6480, Note_off_c, 0, 72, 0
2, 6480, Note_off_c, 0, 57, 0
2, 6480, Note_on_c, 0, 64, 76
2, 6720, Note_off_c, 0, 64, 0
2, 6720, Note_on_c, 0, 76, 76
2, 6960, Note_off_c, 0, 76, 0
2, 6960, Note_on_c, 0, 75, 64
2, 7200, Note_off_c, 0, 75, 0
2, 7200, Note_on_c, 0, 76, 76
2, 7440, Note_off_c, 0, 76, 0
2, 7440, Note_on_c, 0, 75, 70
2, 7680, Note_off_c, 0, 75, 0
2, 7680, Note_on_c, 0, 76, 76
2, 7920, Note_off_c, 0, 76, 0
2, 7920, Note_on_c, 0, 71, 76
2, 8160, Note_off_c, 0, 71, 0
2, 8160, Note_on_c, 0, 74, 76
2, 8400, Note_off_c, 0, 74, 0
2, 8400, Note_on_c, 0, 72, 76
2, 8640, Note_off_c, 0, 72, 0
2, 8640, Note_on_c, 0, 69, 83
2, 8640, Sequencer_specific, 4, 5, 15, 15, 2
2, 8640, Note_on_c, 0, 45, 57
2, 8880, Note_off_c, 0, 45, 0
2, 8880, Note_on_c, 0, 52, 64
2, 9120, Note_off_c, 0, 52, 0
2, 9120, Note_on_c, 0, 57, 70
2, 9360, Note_off_c, 0, 69, 0
2, 9360, Note_off_c, 0, 57, 0
2, 9360, Note_on_c, 0, 60, 76
2, 9600, Note_off_c, 0, 60, 0
2, 9600, Note_on_c, 0, 64, 76
2, 9840, Note_off_c, 0, 64, 0
2, 9840, Note_on_c, 0, 69, 76
2, 10080, Note_off_c, 0, 69, 0
2, 10080, Note_on_c, 0, 71, 83
2, 10080, Sequencer_specific, 4, 5, 15, 15, 2
2, 10080, Note_on_c, 0, 40, 64
2, 10320, Note_off_c, 0, 40, 0
2, 10320, Note_on_c, 0, 52, 70
2, 10560, Note_off_c, 0, 52, 0
2, 10560, Note_on_c, 0, 56, 76
2, 10800, Note_off_c, 0, 71, 0
2, 10800, Note_off_c, 0, 56, 0
2, 10800, Note_on_c, 0, 64, 76
2, 11040, Note_off_c, 0, 64, 0
2, 11040, Note_on_c, 0, 72, 76
2, 11280, Note_off_c, 0, 72, 0
2, 11280, Note_on_c, 0, 71, 76
2, 11520, Note_off_c, 0, 71, 0
2, 11520, Note_on_c, 0, 69, 83
2, 11520, Note_on_c, 0, 45, 64
2, 11760, Note_off_c, 0, 45, 0
2, 11760, Note_on_c, 0, 52, 70
2, 12000, Note_off_c, 0, 52, 0
2, 12000, Note_on_c, 0, 57, 70
2, 12240, Note_off_c, 0, 69, 0
2, 12240, Note_off_c, 0, 57, 0
2, 12480, Note_on_c, 0, 76, 64
2, 12720, Note_off_c, 0, 76, 0
2, 12720, Note_on_c, 0, 75, 70
2, 12960, Note_off_c, 0, 75, 0
2, 12960, Note_on_c, 0, 76, 70
2, 13200, Note_off_c, 0, 76, 0
2, 13200, Note_on_c, 0, 75, 64
2, 13440, Note_off_c, 0, 75, 0
2, 13440, Note_on_c, 0, 76, 76
2, 13680, Note_off_c, 0, 76, 0
2, 13680, Note_on_c, 0, 71, 76
2, 13920, Note_off_c, 0, 71, 0
2, 13920, Note_on_c, 0, 74, 76
2, 14160, Note_off_c, 0, 74, 0
2, 14160, Note_on_c, 0, 72, 76
2, 14400, Note_off_c, 0, 72, 0
2, 14400, Note_on_c, 0, 69, 76
2, 14400, Note_on_c, 0, 45, 76
2, 14640, Note_off_c, 0, 45, 0
2, 14640, Note_on_c, 0, 52, 76
2, 14880, Note_off_c, 0, 52, 0
2, 14880, Note_on_c, 0, 57, 76
2, 15120, Note_off_c, 0, 57, 0
2, 15120, Note_off_c, 0, 69, 0
2, 15120, Note_on_c, 0, 60, 76
2, 15360, Note_off_c, 0, 60, 0
2, 15360, Note_on_c, 0, 64, 76
2, 15600, Note_off_c, 0, 64, 0
2, 15600, Note_on_c, 0, 69, 76
2, 15840, Note_off_c, 0, 69, 0
2, 15840, Note_on_c, 0, 71, 83
2, 15840, Note_on_c, 0, 40, 64
2, 16080, Note_off_c, 0, 40, 0
2, 16080, Note_on_c, 0, 52, 70
2, 16320, Note_off_c, 0, 52, 0
2, 16320, Note_on_c, 0, 56, 76
2, 16560, Note_off_c, 0, 71, 0
2, 16560, Note_off_c, 0, 56, 0
2, 16560, Note_on_c, 0, 64, 76
2, 16800, Note_off_c, 0, 64, 0
2, 16800, Note_on_c, 0, 68, 76
2, 17040, Note_off_c, 0, 68, 0
2, 17040, Note_on_c, 0, 71, 76
2, 17280, Note_off_c, 0, 71, 0
2, 17280, Note_on_c, 0, 72, 76
2, 17280, Note_on_c, 0, 45, 64
2, 17520, Note_off_c, 0, 45, 0
2, 17520, Note_on_c, 0, 52, 76
2, 17760, Note_off_c, 0, 52, 0
2, 17760, Note_off_c, 0, 72, 0
2, 17760, Note_on_c, 0, 57, 76
2, 18000, Note_off_c, 0, 57, 0
2, 18000, Note_on_c, 0, 64, 76
2, 18240, Note_off_c, 0, 64, 0
2, 18240, Note_on_c, 0, 76, 76
2, 18480, Note_off_c, 0, 76, 0
2, 18480, Note_on_c, 0, 75, 70
2, 18720, Note_off_c, 0, 75, 0
2, 18720, Note_on_c, 0, 76, 76
2, 18960, Note_off_c, 0, 76, 0
2, 18960, Note_on_c, 0, 75, 70
2, 19200, Note_off_c, 0, 75, 0
2, 19200, Note_on_c, 0, 76, 76
2, 19440, Note_off_c, 0, 76, 0
2, 19440, Note_on_c, 0, 71, 76
2, 19680, Note_off_c, 0, 71, 0
2, 19680, Note_on_c, 0, 74, 76
2, 19920, Note_off_c, 0, 74, 0
2, 19920, Note_on_c, 0, 72, 76
2, 20160, Note_off_c, 0, 72, 0
2, 20160, Note_on_c, 0, 69, 76
2, 20160, Note_on_c, 0, 45, 70
2, 20400, Note_off_c, 0, 45, 0
2, 20400, Note_on_c, 0, 52, 76
2, 20640, Note_off_c, 0, 52, 0
2, 20640, Note_off_c, 0, 69, 0
2, 20640, Note_on_c, 0, 57, 76
2, 20880, Note_off_c, 0, 57, 0
2, 20880, Note_on_c, 0, 60, 76
2, 21120, Note_off_c, 0, 60, 0
2, 21120, Note_on_c, 0, 64, 76
2, 21360, Note_off_c, 0, 64, 0
2, 21360, Note_on_c, 0, 69, 76
2, 21600, Note_off_c, 0, 69, 0
2, 21600, Note_on_c, 0, 71, 76
2, 21600, Note_on_c, 0, 40, 64
2, 21840, Note_off_c, 0, 40, 0
2, 21840, Note_on_c, 0, 52, 76
2, 22080, Note_off_c, 0, 52, 0
2, 22080, Note_off_c, 0, 71, 0
2, 22080, Note_on_c, 0, 56, 76
2, 22320, Note_off_c, 0, 56, 0
2, 22320, Note_on_c, 0, 64, 76
2, 22560, Note_off_c, 0, 64, 0
2, 22560, Note_on_c, 0, 72, 76
2, 22800, Note_off_c, 0, 72, 0
2, 22800, Note_on_c, 0, 71, 76
2, 23040, Note_off_c, 0, 71, 0
2, 23040, Note_on_c, 0, 69, 83
2, 23040, Note_on_c, 0, 45, 76
2, 23280, Note_off_c, 0, 45, 0
2, 23280, Note_on_c, 0, 52, 76
2, 23520, Note_off_c, 0, 69, 0
2, 23520, Note_off_c, 0, 52, 0
2, 23520, Note_on_c, 0, 57, 76
2, 23760, Note_off_c, 0, 57, 0
2, 23760, Note_on_c, 0, 71, 76
2, 24000, Note_off_c, 0, 71, 0
2, 24000, Note_on_c, 0, 72, 76
2, 24240, Note_off_c, 0, 72, 0
2, 24240, Note_on_c, 0, 74, 76
2, 24480, Note_off_c, 0, 74, 0
2, 24480, Note_on_c, 0, 76, 76
2, 24480, Sequencer_specific, 4, 5, 15, 15, 17
2, 24480, Note_on_c, 0, 48, 70
2, 24720, Note_off_c, 0, 48, 0
2, 24720, Note_on_c, 0, 55, 76
2, 24960, Note_off_c, 0, 55, 0
2, 24960, Note_on_c, 0, 60, 76
2, 24960, Sequencer_specific, 4, 5, 15, 15, 8
2, 25200, Note_off_c, 0, 76, 0
2, 25200, Note_off_c, 0, 60, 0
2, 25200, Note_on_c, 0, 67, 76
2, 25440, Note_off_c, 0, 67, 0
2, 25440, Note_on_c, 0, 77, 76
2, 25680, Note_off_c, 0, 77, 0
2, 25680, Note_on_c, 0, 76, 76
2, 25920, Note_off_c, 0, 76, 0
2, 25920, Note_on_c, 0, 74, 76
2, 25920, Sequencer_specific, 4, 5, 15, 15, 1
2, 25920, Note_on_c, 0, 43, 64
2, 26160, Note_off_c, 0, 43, 0
2, 26160, Note_on_c, 0, 55, 76
2, 26400, Note_off_c, 0, 55, 0
2, 26400, Note_on_c, 0, 59, 76
2, 26640, Note_off_c, 0, 74, 0
2, 26640, Note_off_c, 0, 59, 0
2, 26640, Note_on_c, 0, 65, 76
2, 26880, Note_off_c, 0, 65, 0
2, 26880, Note_on_c, 0, 76, 76
2, 27120, Note_off_c, 0, 76, 0
2, 27120, Note_on_c, 0, 74, 76
2, 27360, Note_off_c, 0, 74, 0
2, 27360, Note_on_c, 0, 72, 76
2, 27360, Note_on_c, 0, 45, 64
2, 27600, Note_off_c, 0, 45, 0
2, 27600, Note_on_c, 0, 52, 76
2, 27840, Note_off_c, 0, 52, 0
2, 27840, Note_on_c, 0, 57, 76
2, 28080, Note_off_c, 0, 57, 0
2, 28080, Note_off_c, 0, 72, 0
2, 28080, Note_on_c, 0, 64, 76
2, 28320, Note_off_c, 0, 64, 0
2, 28320, Note_on_c, 0, 74, 76
2, 28560, Note_off_c, 0, 74, 0
2, 28560, Note_on_c, 0, 72, 76
2, 28800, Note_off_c, 0, 72, 0
2, 28800, Note_on_c, 0, 71, 76
2, 28800, Note_on_c, 0, 40, 64
2, 29040, Note_off_c, 0, 40, 0
2, 29040, Note_on_c, 0, 52, 76
2, 29280, Note_off_c, 0, 52, 0
2, 29280, Note_off_c, 0, 71, 0
2, 29280, Note_on_c, 0, 64, 76
2, 29280, Sequencer_specific, 4, 5, 15, 15, 8
2, 29520, Note_off_c, 0, 64, 0
2, 29520, Note_on_c, 0, 64, 76
2, 29760, Note_off_c, 0, 64, 0
2, 29760, Note_on_c, 0, 76, 76
2, 30000, Note_off_c, 0, 76, 0
2, 30000, Note_on_c, 0, 64, 76
2, 30240, Note_off_c, 0, 64, 0
2, 30240, Note_on_c, 0, 76, 76
2, 30480, Note_off_c, 0, 76, 0
2, 30480, Note_on_c, 0, 76, 70
2, 30720, Note_off_c, 0, 76, 0
2, 30720, Note_on_c, 0, 88, 64
2, 30960, Note_off_c, 0, 88, 0
2, 30960, Note_on_c, 0, 75, 70
2, 31200, Note_off_c, 0, 75, 0
2, 31200, Note_on_c, 0, 76, 76
2, 31440, Note_off_c, 0, 76, 0
2, 31440, Note_on_c, 0, 75, 76
2, 31680, Note_off_c, 0, 75, 0
2, 31680, Note_on_c, 0, 76, 76
2, 31920, Note_off_c, 0, 76, 0
2, 31920, Note_on_c, 0, 75, 76
2, 32160, Note_off_c, 0, 75, 0
2, 32160, Note_on_c, 0, 76, 76
2, 32400, Note_off_c, 0, 76, 0
2, 32400, Note_on_c, 0, 71, 76
2, 32640, Note_off_c, 0, 71, 0
2, 32640, Note_on_c, 0, 74, 70
2, 32880, Note_off_c, 0, 74, 0
2, 32880, Note_on_c, 0, 72, 76
2, 33120, Note_off_c, 0, 72, 0
2, 33120, Note_on_c, 0, 69, 76
2, 33120, Note_on_c, 0, 45, 64
2, 33360, Note_off_c, 0, 45, 0
2, 33360, Note_on_c, 0, 52, 70
2, 33600, Note_off_c, 0, 52, 0
2, 33600, Note_off_c, 0, 69, 0
2, 33600, Note_on_c, 0, 57, 76
2, 33840, Note_off_c, 0, 57, 0
2, 33840, Note_on_c, 0, 60, 76
2, 34080, Note_off_c, 0, 60, 0
2, 34080, Note_on_c, 0, 64, 76
2, 34320, Note_off_c, 0, 64, 0
2, 34320, Note_on_c, 0, 69, 76
2, 34560, Note_off_c, 0, 69, 0
2, 34560, Note_on_c, 0, 71, 76
2, 34560, Note_on_c, 0, 40, 64
2, 34800, Note_off_c, 0, 40, 0
2, 34800, Note_on_c, 0, 52, 70
2, 35040, Note_off_c, 0, 52, 0
2, 35040, Note_off_c, 0, 71, 0
2, 35040, Note_on_c, 0, 56, 76
2, 35280, Note_off_c, 0, 56, 0
2, 35280, Note_on_c, 0, 64, 76
2, 35520, Note_off_c, 0, 64, 0
2, 35520, Note_on_c, 0, 68, 76
2, 35760, Note_off_c, 0, 68, 0
2, 35760, Note_on_c, 0, 71, 76
2, 36000, Note_off_c, 0, 71, 0
2, 36000, Note_on_c, 0, 72, 76
2, 36000, Note_on_c, 0, 45, 70
2, 36240, Note_off_c, 0, 45, 0
2, 36240, Note_on_c, 0, 52, 76
2, 36480, Note_off_c, 0, 52, 0
2, 36480, Note_off_c, 0, 72, 0
2, 36480, Note_on_c, 0, 57, 76
2, 36720, Note_off_c, 0, 57, 0
2, 36720, Note_on_c, 0, 64, 76
2, 36960, Note_off_c, 0, 64, 0
2, 36960, Note_on_c, 0, 76, 76
2, 37200, Note_off_c, 0, 76, 0
2, 37200, Note_on_c, 0, 75, 76
2, 37440, Note_off_c, 0, 75, 0
2, 37440, Note_on_c, 0, 76, 76
2, 37680, Note_off_c, 0, 76, 0
2, 37680, Note_on_c, 0, 75, 70
2, 37920, Note_off_c, 0, 75, 0
2, 37920, Note_on_c, 0, 76, 76
2, 38160, Note_off_c, 0, 76, 0
2, 38160, Note_on_c, 0, 71, 70
2, 38400, Note_off_c, 0, 71, 0
2, 38400, Note_on_c, 0, 74, 76
2, 38640, Note_off_c, 0, 74, 0
2, 38640, Note_on_c, 0, 72, 76
2, 38880, Note_off_c, 0, 72, 0
2, 38880, Note_on_c, 0, 69, 83
2, 38880, Note_on_c, 0, 45, 64
2, 39120, Note_off_c, 0, 45, 0
2, 39120, Note_on_c, 0, 52, 76
2, 39360, Note_off_c, 0, 52, 0
2, 39360, Note_off_c, 0, 69, 0
2, 39360, Note_on_c, 0, 57, 76
2, 39600, Note_off_c, 0, 57, 0
2, 39600, Note_on_c, 0, 60, 76
2, 39840, Note_off_c, 0, 60, 0
2, 39840, Note_on_c, 0, 64, 76
2, 40080, Note_off_c, 0, 64, 0
2, 40080, Note_on_c, 0, 69, 76
2, 40320, Note_off_c, 0, 69, 0
2, 40320, Note_on_c, 0, 71, 76
2, 40320, Note_on_c, 0, 40, 64
2, 40560, Note_off_c, 0, 40, 0
2, 40560, Note_on_c, 0, 52, 70
2, 40800, Note_off_c, 0, 52, 0
2, 40800, Note_off_c, 0, 71, 0
2, 40800, Note_on_c, 0, 56, 76
2, 41040, Note_off_c, 0, 56, 0
2, 41040, Note_on_c, 0, 64, 76
2, 41280, Note_off_c, 0, 64, 0
2, 41280, Note_on_c, 0, 72, 76
2, 41520, Note_off_c, 0, 72, 0
2, 41520, Note_on_c, 0, 71, 76
2, 41760, Note_off_c, 0, 71, 0
2, 41760, Note_on_c, 0, 69, 76
2, 41760, Note_on_c, 0, 45, 70
2, 42000, Note_off_c, 0, 45, 0
2, 42000, Note_on_c, 0, 52, 76
2, 42240, Note_off_c, 0, 52, 0
2, 42240, Note_off_c, 0, 69, 0
2, 42240, Note_on_c, 0, 57, 76
2, 42480, Note_off_c, 0, 57, 0
2, 42480, Note_on_c, 0, 71, 76
2, 42720, Note_off_c, 0, 71, 0
2, 42720, Note_on_c, 0, 72, 76
2, 42960, Note_off_c, 0, 72, 0
2, 42960, Note_on_c, 0, 74, 76
2, 43200, Note_off_c, 0, 74, 0
2, 43200, Note_on_c, 0, 76, 76
2, 43200, Sequencer_specific, 4, 5, 15, 15, 17
2, 43200, Note_on_c, 0, 48, 64
2, 43440, Note_off_c, 0, 48, 0
2, 43440, Note_on_c, 0, 55, 70
2, 43680, Note_off_c, 0, 55, 0
2, 43680, Note_on_c, 0, 60, 76
2, 43680, Sequencer_specific, 4, 5, 15, 15, 8
2, 43920, Note_off_c, 0, 76, 0
2, 43920, Note_off_c, 0, 60, 0
2, 43920, Note_on_c, 0, 67, 76
2, 44160, Note_off_c, 0, 67, 0
2, 44160, Note_on_c, 0, 77, 76
2, 44400, Note_off_c, 0, 77, 0
2, 44400, Note_on_c, 0, 76, 76
2, 44640, Note_off_c, 0, 76, 0
2, 44640, Note_on_c, 0, 74, 76
2, 44640, Sequencer_specific, 4, 5, 15, 15, 1
2, 44640, Note_on_c, 0, 43, 64
2, 44880, Note_off_c, 0, 43, 0
2, 44880, Note_on_c, 0, 55, 70
2, 45120, Note_off_c, 0, 55, 0
2, 45120, Note_on_c, 0, 59, 76
2, 45360, Note_off_c, 0, 74, 0
2, 45360, Note_off_c, 0, 59, 0
2, 45360, Note_on_c, 0, 65, 76
2, 45600, Note_off_c, 0, 65, 0
2, 45600, Note_on_c, 0, 76, 76
2, 45840, Note_off_c, 0, 76, 0
2, 45840, Note_on_c, 0, 74, 76
2, 46080, Note_off_c, 0, 74, 0
2, 46080, Note_on_c, 0, 72, 83
2, 46080, Note_on_c, 0, 45, 70
2, 46320, Note_off_c, 0, 45, 0
2, 46320, Note_on_c, 0, 52, 70
2, 46560, Note_off_c, 0, 52, 0
2, 46560, Note_on_c, 0, 57, 76
2, 46800, Note_off_c, 0, 72, 0
2, 46800, Note_off_c, 0, 57, 0
2, 46800, Note_on_c, 0, 64, 76
2, 47040, Note_off_c, 0, 64, 0
2, 47040, Note_on_c, 0, 74, 76
2, 47280, Note_off_c, 0, 74, 0
2, 47280, Note_on_c, 0, 72, 76
2, 47520, Note_off_c, 0, 72, 0
2, 47520, Note_on_c, 0, 71, 83
2, 47520, Note_on_c, 0, 40, 64
2, 47760, Note_off_c, 0, 40, 0
2, 47760, Note_on_c, 0, 52, 70
2, 48000, Note_off_c, 0, 52, 0
2, 48000, Note_off_c, 0, 71, 0
2, 48000, Note_on_c, 0, 64, 76
2, 48000, Sequencer_specific, 4, 5, 15, 15, 8
2, 48240, Note_off_c, 0, 64, 0
2, 48240, Note_on_c, 0, 64, 76
2, 48480, Note_off_c, 0, 64, 0
2, 48480, Note_on_c, 0, 76, 83
2, 48720, Note_off_c, 0, 76, 0
2, 48720, Note_on_c, 0, 64, 76
2, 48960, Note_off_c, 0, 64, 0
2, 48960, Note_on_c, 0, 76, 76
2, 49200, Note_off_c, 0, 76, 0
2, 49200, Note_on_c, 0, 76, 70
2, 49440, Note_off_c, 0, 76, 0
2, 49440, Note_on_c, 0, 88, 64
2, 49680, Note_off_c, 0, 88, 0
2, 49680, Note_on_c, 0, 75, 76
2, 49920, Note_off_c, 0, 75, 0
2, 49920, Note_on_c, 0, 76, 70
2, 50160, Note_off_c, 0, 76, 0
2, 50160, Note_on_c, 0, 75, 76
2, 50400, Note_off_c, 0, 75, 0
2, 50400, Note_on_c, 0, 76, 76
2, 50640, Note_off_c, 0, 76, 0
2, 50640, Note_on_c, 0, 75, 76
2, 50880, Note_off_c, 0, 75, 0
2, 50880, Note_on_c, 0, 76, 76
2, 51120, Note_off_c, 0, 76, 0
2, 51120, Note_on_c, 0, 71, 76
2, 51360, Note_off_c, 0, 71, 0
2, 51360, Note_on_c, 0, 74, 76
2, 51600, Note_off_c, 0, 74, 0
2, 51600, Note_on_c, 0, 72, 76
2, 51840, Note_off_c, 0, 72, 0
2, 51840, Note_on_c, 0, 69, 83
2, 51840, Note_on_c, 0, 45, 64
2, 52080, Note_off_c, 0, 45, 0
2, 52080, Note_on_c, 0, 52, 70
2, 52320, Note_off_c, 0, 52, 0
2, 52320, Note_off_c, 0, 69, 0
2, 52320, Note_on_c, 0, 57, 76
2, 52560, Note_off_c, 0, 57, 0
2, 52560, Note_on_c, 0, 60, 70
2, 52800, Note_off_c, 0, 60, 0
2, 52800, Note_on_c, 0, 64, 76
2, 53040, Note_off_c, 0, 64, 0
2, 53040, Note_on_c, 0, 69, 76
2, 53280, Note_off_c, 0, 69, 0
2, 53280, Note_on_c, 0, 71, 76
2, 53280, Note_on_c, 0, 40, 64
2, 53520, Note_off_c, 0, 40, 0
2, 53520, Note_on_c, 0, 52, 76
2, 53760, Note_off_c, 0, 52, 0
2, 53760, Note_off_c, 0, 71, 0
2, 53760, Note_on_c, 0, 56, 76
2, 54000, Note_off_c, 0, 56, 0
2, 54000, Note_on_c, 0, 64, 76
2, 54240, Note_off_c, 0, 64, 0
2, 54240, Note_on_c, 0, 68, 76
2, 54480, Note_off_c, 0, 68, 0
2, 54480, Note_on_c, 0, 71, 76
2, 54720, Note_off_c, 0, 71, 0
2, 54720, Note_on_c, 0, 72, 76
2, 54720, Note_on_c, 0, 45, 76
2, 54960, Note_off_c, 0, 45, 0
2, 54960, Note_on_c, 0, 52, 76
2, 55200, Note_off_c, 0, 52, 0
2, 55200, Note_off_c, 0, 72, 0
2, 55200, Note_on_c, 0, 57, 76
2, 55440, Note_off_c, 0, 57, 0
2, 55440, Note_on_c, 0, 64, 76
2, 55680, Note_off_c, 0, 64, 0
2, 55680, Note_on_c, 0, 76, 76
2, 55920, Note_off_c, 0, 76, 0
2, 55920, Note_on_c, 0, 75, 76
2, 56160, Note_off_c, 0, 75, 0
2, 56160, Note_on_c, 0, 76, 76
2, 56400, Note_off_c, 0, 76, 0
2, 56400, Note_on_c, 0, 75, 70
2, 56640, Note_off_c, 0, 75, 0
2, 56640, Note_on_c, 0, 76, 76
2, 56880, Note_off_c, 0, 76, 0
2, 56880, Note_on_c, 0, 71, 76
2, 57120, Note_off_c, 0, 71, 0
2, 57120, Note_on_c, 0, 74, 76
2, 57360, Note_off_c, 0, 74, 0
2, 57360, Note_on_c, 0, 72, 70
2, 57600, Note_off_c, 0, 72, 0
2, 57600, Note_on_c, 0, 69, 76
2, 57600, Note_on_c, 0, 45, 64
2, 57840, Note_off_c, 0, 45, 0
2, 57840, Note_on_c, 0, 52, 70
2, 58080, Note_off_c, 0, 52, 0
2, 58080, Note_off_c, 0, 69, 0
2, 58080, Note_on_c, 0, 57, 76
2, 58320, Note_off_c, 0, 57, 0
2, 58320, Note_on_c, 0, 60, 76
2, 58560, Note_off_c, 0, 60, 0
2, 58560, Note_on_c, 0, 64, 76
2, 58800, Note_off_c, 0, 64, 0
2, 58800, Note_on_c, 0, 69, 76
2, 59040, Note_off_c, 0, 69, 0
2, 59040, Note_on_c, 0, 71, 76
2, 59040, Note_on_c, 0, 40, 64
2, 59280, Note_off_c, 0, 40, 0
2, 59280, Note_on_c, 0, 52, 64
2, 59520, Note_off_c, 0, 52, 0
2, 59520, Note_off_c, 0, 71, 0
2, 59520, Note_on_c, 0, 56, 70
2, 59760, Note_off_c, 0, 56, 0
2, 59760, Note_on_c, 0, 64, 76
2, 60000, Note_off_c, 0, 64, 0
2, 60000, Note_on_c, 0, 72, 76
2, 60240, Note_off_c, 0, 72, 0
2, 60240, Note_on_c, 0, 71, 76
2, 60480, Note_off_c, 0, 71, 0
2, 60480, Note_on_c, 0, 69, 89
2, 60480, Note_on_c, 0, 45, 70
2, 60720, Note_off_c, 0, 45, 0
2, 60720, Note_on_c, 0, 52, 76
2, 60960, Note_off_c, 0, 52, 0
2, 60960, Note_off_c, 0, 69, 0
2, 60960, Note_on_c, 0, 57, 83
2, 61200, Note_off_c, 0, 57, 0
2, 61200, Note_on_c, 0, 58, 51
2, 61200, Sequencer_specific, 3, 5, 15, 14
2, 61200, Note_on_c, 0, 60, 51
2, 61200, Sequencer_specific, 3, 5, 15, 14
2, 61200, Note_on_c, 0, 64, 51
2, 61200, Sequencer_specific, 3, 5, 15, 14
2, 61200, Note_on_c, 0, 72, 51
2, 61200, Sequencer_specific, 3, 5, 15, 14
2, 61320, Note_off_c, 0, 72, 0
2, 61320, Note_off_c, 0, 64, 0
2, 61320, Note_off_c, 0, 58, 0
2, 61320, Note_off_c, 0, 60, 0
2, 61440, Note_on_c, 0, 60, 64
2, 61440, Sequencer_specific, 3, 5, 15, 14
2, 61440, Note_on_c, 0, 57, 64
2, 61440, Sequencer_specific, 3, 5, 15, 14
2, 61440, Note_on_c, 0, 65, 64
2, 61440, Sequencer_specific, 3, 5, 15, 14
2, 61440, Note_on_c, 0, 72, 64
2, 61440, Sequencer_specific, 3, 5, 15, 14
2, 61560, Note_off_c, 0, 72, 0
2, 61560, Note_off_c, 0, 65, 0
2, 61560, Note_off_c, 0, 57, 0
2, 61560, Note_off_c, 0, 60, 0
2, 61680, Note_on_c, 0, 58, 78
2, 61680, Sequencer_specific, 3, 5, 15, 14
2, 61680, Note_on_c, 0, 60, 78
2, 61680, Sequencer_specific, 3, 5, 15, 14
2, 61680, Note_on_c, 0, 55, 78
2, 61680, Sequencer_specific, 3, 5, 15, 14
2, 61680, Note_on_c, 0, 64, 70
2, 61680, Sequencer_specific, 3, 5, 15, 14
